base_word,base_context,base_start_year,base_end_year,synthetic_word
immunoglobulin,"The concluding third of the book presents brief..surveys of enzymes, including..the hormones of..hemoglobin and other blood proteins, including the immunoglobulins",1953,,immunoglobuleining
immunoglobulin,"The concluding third of the book presents brief..surveys of enzymes, including..the hormones of..hemoglobin and other blood proteins, including the immunoglobulins",1953,,immunoglobuleinest
immunoglobulin,"The concluding third of the book presents brief..surveys of enzymes, including..the hormones of..hemoglobin and other blood proteins, including the immunoglobulins",1953,,immunoglobuleinth
immunoglobulin,"The concluding third of the book presents brief..surveys of enzymes, including..the hormones of..hemoglobin and other blood proteins, including the immunoglobulins",1953,,immunoglobuleinyl
immunoglobulin,"The concluding third of the book presents brief..surveys of enzymes, including..the hormones of..hemoglobin and other blood proteins, including the immunoglobulins",1953,,immunoglobuleinblast
immunoglobulin,"The concluding third of the book presents brief..surveys of enzymes, including..the hormones of..hemoglobin and other blood proteins, including the immunoglobulins",1953,,immunoglobuleineer
immunoglobulin,"The concluding third of the book presents brief..surveys of enzymes, including..the hormones of..hemoglobin and other blood proteins, including the immunoglobulins",1953,,immunoglobuleinmania
immunoglobulin,"The concluding third of the book presents brief..surveys of enzymes, including..the hormones of..hemoglobin and other blood proteins, including the immunoglobulins",1953,,unglobuleing
immunoglobulin,Most of the [rabies] endemic areas also have the added disadvantage of few and poor medical facilities and often where they do exist they don't have the very important post exposure immunoglobulin,1953,,immunoglobuleinize
immunoglobulin,Most of the [rabies] endemic areas also have the added disadvantage of few and poor medical facilities and often where they do exist they don't have the very important post exposure immunoglobulin,1953,,immunoglobuleinic
immunoglobulin,Most of the [rabies] endemic areas also have the added disadvantage of few and poor medical facilities and often where they do exist they don't have the very important post exposure immunoglobulin,1953,,immunoglobuleined
immunoglobulin,Most of the [rabies] endemic areas also have the added disadvantage of few and poor medical facilities and often where they do exist they don't have the very important post exposure immunoglobulin,1953,,immunoglobuleation
immunoglobulin,Most of the [rabies] endemic areas also have the added disadvantage of few and poor medical facilities and often where they do exist they don't have the very important post exposure immunoglobulin,1953,,immunoglobuleinal
immunoglobulin,Most of the [rabies] endemic areas also have the added disadvantage of few and poor medical facilities and often where they do exist they don't have the very important post exposure immunoglobulin,1953,,immunoglobuleinness
immunoglobulin,Most of the [rabies] endemic areas also have the added disadvantage of few and poor medical facilities and often where they do exist they don't have the very important post exposure immunoglobulin,1953,,immunoglobuleinable
immunoglobulin,Most of the [rabies] endemic areas also have the added disadvantage of few and poor medical facilities and often where they do exist they don't have the very important post exposure immunoglobulin,1953,,immunoglobuleinity
immunoglobulin,Most of the [rabies] endemic areas also have the added disadvantage of few and poor medical facilities and often where they do exist they don't have the very important post exposure immunoglobulin,1953,,immunoglobuleinical
immunoglobulin,Most of the [rabies] endemic areas also have the added disadvantage of few and poor medical facilities and often where they do exist they don't have the very important post exposure immunoglobulin,1953,,immunoglobuleette
internet,Each of the networks supports the DARPA transmission protocol as they are a part of the DARPA Internet,1974,,interneted
internet,Each of the networks supports the DARPA transmission protocol as they are a part of the DARPA Internet,1974,,interneting
internet,Each of the networks supports the DARPA transmission protocol as they are a part of the DARPA Internet,1974,,interneter
