text,target_word,year,entry_start_year,rank,top_10_words
"If a man spoke rather loudly..keeping his vowels open, then he was an Upper. If he attempted all this and just failed, then he was a Middle",middle,1955,,2,lower|middle|low|cockney|southern|southerner|commoner|northern|man|west
It's the same with America's Cold War stand-off with Cuba and the Soviet Union... Some historians claim there was a one in five chance that one or other side would have hit the button,button,1949,1330.0,2,other|button|wrong|nuclear|big|trigger|target|self|red|us
His [ sc. Walter Mondale's] advertising warns..of the dangers of an ‘unsure’ or ‘unsteady’ or ‘untested’ hand on the nuclear button,button,1949,1330.0,2,trigger|button|codes|weapons|football|switch|controls|launch|triggers|buttons
The batrachotoxins..are powerful activators of proteins found in the cell wall known as sodium ion channels,channel,1958,1387.0,2,channels|channel|transport|transporters|pumps|dependent|exchangers|and|chan|or
"The table overleaf gives the comparable quantities of each type of beverage which approximate to 9 grammes of absolute alcohol, defined by us as one alcoholic unit",unit,1976,1570.0,2,drink|unit|strength|beverage|glass|degree|standard|measure|equivalent|drinks
"The bill will be headed by Herman's Hermits and Tom Jones, with New Zealand artist Ray Columbus as support",support,1947,1391.0,2,the|support|a|mc|special|an|compere|one|host|headliner
Bitcoin continues to be a sought-after asset for those seeking long-term earning potential in the crypto space,space,1995,1300.0,2,market|space|world|industry|sector|markets|sphere|realm|economy|ecosystem
Gains of up to £2 were seen in long gilts and of up to 5 / 8 in shorts,short,1932,,2,long|short|the|gilts|december|index|five|ten|medium|gilt
Six hours of trying to get the program to run,run,1959,,2,work|run|do|install|recognize|load|open|start|connect|function
"I ain't whingeing, honest... I'm sorry I blew me stack",stack,1947,1300.0,2,top|stack|own|lid|cork|wad|gob|head|load|fuse
"If Permian won, it.. [had] a chance to make it all the way, to go to State",state,1941,1225.0,2,the|state|a|dallas|austin|houston|san|new|arlington|texas
Band and yell leaders to perform; Harvesters have good chance to win state,state,1941,1225.0,2,the|state|their|first|at|in|this|national|a|title
Last heat of the TV sheepdog trials and it's no secret that Scotland meet England West in the first semi,semi,1942,1912.0,2,round|semi|of|leg|game|final|heat|match|quarter|knock
At this level of planning the difference between planning and policy can become merely semantic,semantic,1939,1665.0,2,a|semantic|academic|one|technical|an|rhetorical|verbal|pedantic|formal
The increasing strength of the Islamic Fundamentalists in Khartoum has left the new Prime Minister..with little room for manoeuvre,manoeuvre,1957,1759.0,2,maneuver|manoeuvre|political|maneuvering|compromise|negotiation|action|independent|movement|diplomatic
"Regular watchers rely on continuity; whether we're watching Deadwood , reality television, or a legal procedural",procedural,1963,1876.0,2,drama|procedural|thriller|show|series|dramedy|case|crime|soap|or
The Disney people are hoping..that the born-again mouse will build a new coalition of free-spending children and adults who will rush..to stores that sell Disney-approved.. merchandise,merchandise,1971,1300.0,2,products|merchandise|licensed|disney|toys|goods|consumer|clothing|and|t
"Gameplay is noticeably smoother; piloting your fire-breathing dragon through the skies, you wipe out endless demons with the help of your crossbow, dragonbreath and other magical",magical,1972,1492.0,2,weapons|magical|special|abilities|assorted|spells|powerful|magic|attacks|elemental
Mum and Dad are trying to pair me off with Costa. He's a total soccer- head,head,1960,,2,and|head|nut|player|jock|loving|playing|star|freak|dork
"As it is written mostly in machine-independent code, the system is extraordinarily portable",portable,1971,1450.0,2,fast|portable|flexible|efficient|scalable|stable|quick|versatile|easy|robust
The foreign units will be manufacturing the same products as the parent,parent,1953,1425.0,2,domestic|parent|local|ones|indian|chinese|company|units|japanese|u
Gilbert House Investment makes its appearance on the USM boasting an historic p/e of 99 the highest rating of any company to come to market,market,1965,,2,the|market|our|this|light|my|us|auction|a|usm
Magnetic media..that require high magnetizing forces to produce saturation are more difficult to erase,erase,1945,1605.0,2,demagnetize|erase|magnetize|write|read|handle|record|process|manufacture|degauss
"One of the hazards for the motorist is finding a way round the many places where the road is up with the aid of, sometimes in spite of, what has become almost a Viennese institution—the Umleitung or diversion",diversion,1955,1600.0,2,detour|diversion|roundabout|traffic|road|temporary|bypass|way|u|the
Orders to various parts of the machine..can be expressed conveniently as numbers in some arbitrary code,code,1946,1387.0,2,base|code|notation|system|numeral|order|basis|number|language|form
Brovak decided against hasty action. The correct approach was not to ask this fruit fly whether he preferred to pitch or catch,catch,1967,1225.0,2,hit|catch|bat|to|play|not|receive|pinch|take|swing
Any gifted soloist or collective could imply momentum without the presence of a walking bassline or the steady ching of a ride,ride,1956,1701.0,2,hi|ride|cymbal|metronome|snare|drum|kick|drummer|piano|tom
"Once an RPC client makes a request, it must wait for a reply",reply,1970,1560.0,2,response|reply|server|return|rpc|long|result|message|while|specific
Barbara Katz Rothman..led the sessions with her talk titled ‘Midwifery as feminist praxis,praxis,1933,1586.0,2,practice|praxis|activism|work|social|politics|theory|movement|and|art
"Will,..the motive force for that synthesis of thought and action for which Cieszkowski coined the term, so influential later, of ‘ praxis",praxis,1933,1586.0,2,total|praxis|operational|artistic|integral|critical|aesthetics|concrete|poetics|political
Each of the networks supports the DARPA transmission protocol as they are a part of the DARPA Internet,internet,1974,1974.0,2,network|internet|net|project|family|research|community|system|program|transmission
"‘We're just..encouraged that Canadians are recognizing that there are people out there who need help,’ said..the organization's territorial secretary for public relations and development",development,1953,1724.0,2,communications|development|education|fundraising|recruitment|marketing|media|community|fund|events
"Asynchronous Transfer Mode (ATM) is a promising new multiplexing and switching concept based on asynchronous ‘on demand’ use of short fixed size time slots, called cells",cell,1987,,2,cells|cell|virtual|atm|packets|channels|frames|a|payload|time
"Benitez was the best closer in the league last year, with forty-three saves",save,1959,1844.0,2,saves|save|regular|of|straight|consecutive|conversions|more|out|appearances
"The hotel now boasts the David Garrick Restaurant, which was recently awarded two AA Rosettes",rosette,1966,1609.0,2,rosettes|rosette|red|stars|rosetts|rossettes|roos|ro|rosett|ribbons
"I had no reason to be anything but direct about my extensive history of mania and depression, although I also made it clear that I was..a ‘good lithium responder",responder,1937,1822.0,2,patient|responder|guy|user|person|addict|man|maintainer|keeper|girl
All of these terminals may act as more or less sharply resonant systems... They may..be thought of as electromagnetic analogues of the Helmholtz resonator,resonator,1936,1864.0,2,resonators|resonator|coils|coil|resonance|cavity|oscillator|resonances|resonant|resonating
"In spite of their desperate efforts last week, the results of the three divisions showed that United party members stand firmly behind General Smuts, and with him refuse to have anything to with the Nationalists' non-European policy of ‘ apartheid",apartheid,1947,1947.0,2,separate|apartheid|racial|white|segregation|separation|seperate|apartness|coloured|whites
"Auditory training in the Kindergarten is performed only by a single person. We do not use as a rule individual hearing aids, but use an apparatus, called a ‘ Trainer",trainer,1945,1543.0,2,hearing|trainer|sound|listening|training|trainers|headphone|teacher|auditory|tinnitus
"For teenagers, getting from A to B is often fraught with catch-22. Not old enough to drive but too old to be seen clambering out of mum's taxi",taxi,1961,1907.0,2,car|taxi|or|volvo|station|mini|minivan|hatchback|back|old
"Another airline has computer games on the backs of seats, even in coach",coach,1951,1556.0,2,economy|coach|the|first|business|premium|their|a|its|front
Optical reading is done by using printed ‘bar-codes’; ie alternating lines and spaces which represent data in binary,binary,1949,1464.0,2,a|binary|the|digital|numerical|an|electronic|computer|ones|machine
"I'll hear about an award-winning show..and think, ‘Oooh, brilliant, I'll watch that, what side is it on?’ Amazon, that's what side. How can that be a thing",thing,2000,,2,good|thing|coincidence|brilliant|success|bad|level|surprise|fair|show
This movement aimed at the restoration of German unity... It was founded on the basis of proposals put forward by the communist leadership in the Soviet Zone,zone,1945,1500.0,2,union|zone|occupation|bloc|camp|russia|and|occupied|government|of
