target_word,category,year,context_level,text,prefix,suffix,rank,target_nll,correct@10,correct@20,correct@50,correct@100,top_10_words,top_10_nlls,wl,tier,strategy,seed_word,family,hit,attested,cued
excitetron,synthetic_seeded,,high,It represents a very small amount of radiant energy and must not be confused with the quantum of energy; I propose to designate this elementary unit of light a [MASK],It represents a very small amount of radiant energy and must not be confused with the quantum of energy; I propose to designate this elementary unit of light a,,-1,inf,0,0,0,0,light|quantum|radiant|lum|monochromatic|micron|neon|limen|ray|luminous,2.9638|3.2709|3.9495|3.9745|4.3111|4.3874|4.4900|4.8148|4.9229|5.1115,excitetron,core,affix_swap,photon,light_energy_unit,False,False,False
excitetron,synthetic_seeded,,medium,For the indivisible packet of luminous stimulus discharged by a single visual fibre I shall venture to coin the name [MASK],For the indivisible packet of luminous stimulus discharged by a single visual fibre I shall venture to coin the name,,-1,inf,0,0,0,0,of|luminous|light|photo|luminosity|monochromatic|radiant|irradiation|neurokym|monocular,0.8529|5.0907|5.2088|5.3116|5.5557|5.7609|5.8415|6.0563|6.1288|6.3140,excitetron,core,affix_swap,photon,light_energy_unit,False,False,False
excitetron,synthetic_seeded,,low,"Each elementary flash of light energy he was content to call one [MASK], reserving the word quantum for the energetic sense.",Each elementary flash of light energy he was content to call one,", reserving the word quantum for the energetic sense.",-1,inf,0,0,0,0,of|unit|wave|element|light|candle|hundred|single|degree|kind,2.3728|3.5620|3.5715|3.7718|3.8446|3.9871|4.2173|4.4359|4.6236|4.6258,excitetron,core,affix_swap,photon,light_energy_unit,False,False,False
heliumtron,synthetic_seeded,,high,It represents a very small amount of radiant energy and must not be confused with the quantum of energy; I propose to designate this elementary unit of light a [MASK],It represents a very small amount of radiant energy and must not be confused with the quantum of energy; I propose to designate this elementary unit of light a,,-1,inf,0,0,0,0,light|quantum|radiant|lum|monochromatic|micron|neon|limen|ray|luminous,2.9638|3.2709|3.9495|3.9745|4.3111|4.3874|4.4900|4.8148|4.9229|5.1115,heliumtron,core,affix_swap,photon,light_energy_unit,False,False,False
heliumtron,synthetic_seeded,,medium,For the indivisible packet of luminous stimulus discharged by a single visual fibre I shall venture to coin the name [MASK],For the indivisible packet of luminous stimulus discharged by a single visual fibre I shall venture to coin the name,,-1,inf,0,0,0,0,of|luminous|light|photo|luminosity|monochromatic|radiant|irradiation|neurokym|monocular,0.8529|5.0907|5.2088|5.3116|5.5557|5.7609|5.8415|6.0563|6.1288|6.3140,heliumtron,core,affix_swap,photon,light_energy_unit,False,False,False
heliumtron,synthetic_seeded,,low,"Each elementary flash of light energy he was content to call one [MASK], reserving the word quantum for the energetic sense.",Each elementary flash of light energy he was content to call one,", reserving the word quantum for the energetic sense.",-1,inf,0,0,0,0,of|unit|wave|element|light|candle|hundred|single|degree|kind,2.3728|3.5620|3.5715|3.7718|3.8446|3.9871|4.2173|4.4359|4.6236|4.6258,heliumtron,core,affix_swap,photon,light_energy_unit,False,False,False
anytron,synthetic_seeded,,high,It represents a very small amount of radiant energy and must not be confused with the quantum of energy; I propose to designate this elementary unit of light a [MASK],It represents a very small amount of radiant energy and must not be confused with the quantum of energy; I propose to designate this elementary unit of light a,,-1,inf,0,0,0,0,light|quantum|radiant|lum|monochromatic|micron|neon|limen|ray|luminous,2.9638|3.2709|3.9495|3.9745|4.3111|4.3874|4.4900|4.8148|4.9229|5.1115,anytron,core,affix_swap,photon,light_energy_unit,False,False,False
anytron,synthetic_seeded,,medium,For the indivisible packet of luminous stimulus discharged by a single visual fibre I shall venture to coin the name [MASK],For the indivisible packet of luminous stimulus discharged by a single visual fibre I shall venture to coin the name,,-1,inf,0,0,0,0,of|luminous|light|photo|luminosity|monochromatic|radiant|irradiation|neurokym|monocular,0.8529|5.0907|5.2088|5.3116|5.5557|5.7609|5.8415|6.0563|6.1288|6.3140,anytron,core,affix_swap,photon,light_energy_unit,False,False,False
anytron,synthetic_seeded,,low,"Each elementary flash of light energy he was content to call one [MASK], reserving the word quantum for the energetic sense.",Each elementary flash of light energy he was content to call one,", reserving the word quantum for the energetic sense.",-1,inf,0,0,0,0,of|unit|wave|element|light|candle|hundred|single|degree|kind,2.3728|3.5620|3.5715|3.7718|3.8446|3.9871|4.2173|4.4359|4.6236|4.6258,anytron,core,affix_swap,photon,light_energy_unit,False,False,False
darktron,synthetic_seeded,,high,It represents a very small amount of radiant energy and must not be confused with the quantum of energy; I propose to designate this elementary unit of light a [MASK],It represents a very small amount of radiant energy and must not be confused with the quantum of energy; I propose to designate this elementary unit of light a,,-1,inf,0,0,0,0,light|quantum|radiant|lum|monochromatic|micron|neon|limen|ray|luminous,2.9638|3.2709|3.9495|3.9745|4.3111|4.3874|4.4900|4.8148|4.9229|5.1115,darktron,core,affix_swap,photon,light_energy_unit,False,False,False
darktron,synthetic_seeded,,medium,For the indivisible packet of luminous stimulus discharged by a single visual fibre I shall venture to coin the name [MASK],For the indivisible packet of luminous stimulus discharged by a single visual fibre I shall venture to coin the name,,-1,inf,0,0,0,0,of|luminous|light|photo|luminosity|monochromatic|radiant|irradiation|neurokym|monocular,0.8529|5.0907|5.2088|5.3116|5.5557|5.7609|5.8415|6.0563|6.1288|6.3140,darktron,core,affix_swap,photon,light_energy_unit,False,False,False
darktron,synthetic_seeded,,low,"Each elementary flash of light energy he was content to call one [MASK], reserving the word quantum for the energetic sense.",Each elementary flash of light energy he was content to call one,", reserving the word quantum for the energetic sense.",-1,inf,0,0,0,0,of|unit|wave|element|light|candle|hundred|single|degree|kind,2.3728|3.5620|3.5715|3.7718|3.8446|3.9871|4.2173|4.4359|4.6236|4.6258,darktron,core,affix_swap,photon,light_energy_unit,False,False,False
dopaon,synthetic_seeded,,high,It represents a very small amount of radiant energy and must not be confused with the quantum of energy; I propose to designate this elementary unit of light a [MASK],It represents a very small amount of radiant energy and must not be confused with the quantum of energy; I propose to designate this elementary unit of light a,,-1,inf,0,0,0,0,light|quantum|radiant|lum|monochromatic|micron|neon|limen|ray|luminous,2.9638|3.2709|3.9495|3.9745|4.3111|4.3874|4.4900|4.8148|4.9229|5.1115,dopaon,floor,cross_family,photon,light_energy_unit,False,False,False
dopaon,synthetic_seeded,,medium,For the indivisible packet of luminous stimulus discharged by a single visual fibre I shall venture to coin the name [MASK],For the indivisible packet of luminous stimulus discharged by a single visual fibre I shall venture to coin the name,,-1,inf,0,0,0,0,of|luminous|light|photo|luminosity|monochromatic|radiant|irradiation|neurokym|monocular,0.8529|5.0907|5.2088|5.3116|5.5557|5.7609|5.8415|6.0563|6.1288|6.3140,dopaon,floor,cross_family,photon,light_energy_unit,False,False,False
dopaon,synthetic_seeded,,low,"Each elementary flash of light energy he was content to call one [MASK], reserving the word quantum for the energetic sense.",Each elementary flash of light energy he was content to call one,", reserving the word quantum for the energetic sense.",-1,inf,0,0,0,0,of|unit|wave|element|light|candle|hundred|single|degree|kind,2.3728|3.5620|3.5715|3.7718|3.8446|3.9871|4.2173|4.4359|4.6236|4.6258,dopaon,floor,cross_family,photon,light_energy_unit,False,False,False
cholinon,synthetic_seeded,,high,It represents a very small amount of radiant energy and must not be confused with the quantum of energy; I propose to designate this elementary unit of light a [MASK],It represents a very small amount of radiant energy and must not be confused with the quantum of energy; I propose to designate this elementary unit of light a,,-1,inf,0,0,0,0,light|quantum|radiant|lum|monochromatic|micron|neon|limen|ray|luminous,2.9638|3.2709|3.9495|3.9745|4.3111|4.3874|4.4900|4.8148|4.9229|5.1115,cholinon,floor,cross_family,photon,light_energy_unit,False,False,False
cholinon,synthetic_seeded,,medium,For the indivisible packet of luminous stimulus discharged by a single visual fibre I shall venture to coin the name [MASK],For the indivisible packet of luminous stimulus discharged by a single visual fibre I shall venture to coin the name,,-1,inf,0,0,0,0,of|luminous|light|photo|luminosity|monochromatic|radiant|irradiation|neurokym|monocular,0.8529|5.0907|5.2088|5.3116|5.5557|5.7609|5.8415|6.0563|6.1288|6.3140,cholinon,floor,cross_family,photon,light_energy_unit,False,False,False
cholinon,synthetic_seeded,,low,"Each elementary flash of light energy he was content to call one [MASK], reserving the word quantum for the energetic sense.",Each elementary flash of light energy he was content to call one,", reserving the word quantum for the energetic sense.",-1,inf,0,0,0,0,of|unit|wave|element|light|candle|hundred|single|degree|kind,2.3728|3.5620|3.5715|3.7718|3.8446|3.9871|4.2173|4.4359|4.6236|4.6258,cholinon,floor,cross_family,photon,light_energy_unit,False,False,False
glutamicon,synthetic_seeded,,high,It represents a very small amount of radiant energy and must not be confused with the quantum of energy; I propose to designate this elementary unit of light a [MASK],It represents a very small amount of radiant energy and must not be confused with the quantum of energy; I propose to designate this elementary unit of light a,,-1,inf,0,0,0,0,light|quantum|radiant|lum|monochromatic|micron|neon|limen|ray|luminous,2.9638|3.2709|3.9495|3.9745|4.3111|4.3874|4.4900|4.8148|4.9229|5.1115,glutamicon,floor,cross_family,photon,light_energy_unit,False,False,False
glutamicon,synthetic_seeded,,medium,For the indivisible packet of luminous stimulus discharged by a single visual fibre I shall venture to coin the name [MASK],For the indivisible packet of luminous stimulus discharged by a single visual fibre I shall venture to coin the name,,-1,inf,0,0,0,0,of|luminous|light|photo|luminosity|monochromatic|radiant|irradiation|neurokym|monocular,0.8529|5.0907|5.2088|5.3116|5.5557|5.7609|5.8415|6.0563|6.1288|6.3140,glutamicon,floor,cross_family,photon,light_energy_unit,False,False,False
glutamicon,synthetic_seeded,,low,"Each elementary flash of light energy he was content to call one [MASK], reserving the word quantum for the energetic sense.",Each elementary flash of light energy he was content to call one,", reserving the word quantum for the energetic sense.",-1,inf,0,0,0,0,of|unit|wave|element|light|candle|hundred|single|degree|kind,2.3728|3.5620|3.5715|3.7718|3.8446|3.9871|4.2173|4.4359|4.6236|4.6258,glutamicon,floor,cross_family,photon,light_energy_unit,False,False,False
includon,synthetic_seeded,,high,It represents a very small amount of radiant energy and must not be confused with the quantum of energy; I propose to designate this elementary unit of light a [MASK],It represents a very small amount of radiant energy and must not be confused with the quantum of energy; I propose to designate this elementary unit of light a,,-1,inf,0,0,0,0,light|quantum|radiant|lum|monochromatic|micron|neon|limen|ray|luminous,2.9638|3.2709|3.9495|3.9745|4.3111|4.3874|4.4900|4.8148|4.9229|5.1115,includon,floor,cross_family,photon,light_energy_unit,False,False,False
includon,synthetic_seeded,,medium,For the indivisible packet of luminous stimulus discharged by a single visual fibre I shall venture to coin the name [MASK],For the indivisible packet of luminous stimulus discharged by a single visual fibre I shall venture to coin the name,,-1,inf,0,0,0,0,of|luminous|light|photo|luminosity|monochromatic|radiant|irradiation|neurokym|monocular,0.8529|5.0907|5.2088|5.3116|5.5557|5.7609|5.8415|6.0563|6.1288|6.3140,includon,floor,cross_family,photon,light_energy_unit,False,False,False
includon,synthetic_seeded,,low,"Each elementary flash of light energy he was content to call one [MASK], reserving the word quantum for the energetic sense.",Each elementary flash of light energy he was content to call one,", reserving the word quantum for the energetic sense.",-1,inf,0,0,0,0,of|unit|wave|element|light|candle|hundred|single|degree|kind,2.3728|3.5620|3.5715|3.7718|3.8446|3.9871|4.2173|4.4359|4.6236|4.6258,includon,floor,cross_family,photon,light_energy_unit,False,False,False
followon,synthetic_seeded,,high,It represents a very small amount of radiant energy and must not be confused with the quantum of energy; I propose to designate this elementary unit of light a [MASK],It represents a very small amount of radiant energy and must not be confused with the quantum of energy; I propose to designate this elementary unit of light a,,-1,inf,0,0,0,0,light|quantum|radiant|lum|monochromatic|micron|neon|limen|ray|luminous,2.9638|3.2709|3.9495|3.9745|4.3111|4.3874|4.4900|4.8148|4.9229|5.1115,followon,floor,cross_family,photon,light_energy_unit,False,False,False
followon,synthetic_seeded,,medium,For the indivisible packet of luminous stimulus discharged by a single visual fibre I shall venture to coin the name [MASK],For the indivisible packet of luminous stimulus discharged by a single visual fibre I shall venture to coin the name,,-1,inf,0,0,0,0,of|luminous|light|photo|luminosity|monochromatic|radiant|irradiation|neurokym|monocular,0.8529|5.0907|5.2088|5.3116|5.5557|5.7609|5.8415|6.0563|6.1288|6.3140,followon,floor,cross_family,photon,light_energy_unit,False,False,False
followon,synthetic_seeded,,low,"Each elementary flash of light energy he was content to call one [MASK], reserving the word quantum for the energetic sense.",Each elementary flash of light energy he was content to call one,", reserving the word quantum for the energetic sense.",-1,inf,0,0,0,0,of|unit|wave|element|light|candle|hundred|single|degree|kind,2.3728|3.5620|3.5715|3.7718|3.8446|3.9871|4.2173|4.4359|4.6236|4.6258,followon,floor,cross_family,photon,light_energy_unit,False,False,False
